,Main_genre,Sec_genre
9291,Video Players & Editors,
9292,Personalization,
9293,Productivity,
9294,Lifestyle,
9295,Education,
9296,Personalization,
9297,Tools,
9298,Tools,
9299,Business,
9300,Health & Fitness,
9301,Business,
9302,Travel & Local,
9303,Medical,
9304,Sports,
9305,Medical,
9306,Personalization,
9307,Education,
9308,Medical,
9309,Travel & Local,
9310,Sports,
9311,Communication,
9312,Business,
9313,Communication,
9314,Business,
9315,Business,
9316,Business,
9317,Personalization,
9318,Finance,
9319,Education,
9320,Food & Drink,
9321,Education,
9322,Social,
9323,Business,
9324,Action,
9325,Productivity,
9326,Communication,
9327,Business,
9328,Business,
9329,Auto & Vehicles,
9330,Video Players & Editors,
9331,Productivity,
9332,Finance,
9333,Business,
9334,Health & Fitness,
9335,Business,
9336,Finance,
9337,Personalization,
9338,News & Magazines,
9339,Health & Fitness,
9340,Entertainment,
9341,Education,
9342,Health & Fitness,
9343,Business,
9344,Lifestyle,
9345,Personalization,
9346,Communication,
9347,Books & Reference,
9348,Health & Fitness,
9349,Dating,
9350,Personalization,
9351,Communication,
9352,Beauty,
9353,Business,
9354,Auto & Vehicles,
9355,Social,
9356,Sports,
9357,Communication,
9358,Tools,
9359,Education,
9360,Personalization,
9361,Personalization,
9362,Maps & Navigation,
9363,Lifestyle,
9364,Education,
9365,Business,
9366,Education,
9367,Business,
9368,Beauty,
9369,Business,
9370,Shopping,
9371,Productivity,
9372,Health & Fitness,
9373,Art & Design,
9374,Communication,
9375,Communication,
9376,Productivity,
9377,News & Magazines,
9378,Communication,
9379,Tools,
9380,Tools,
9381,Health & Fitness,
9382,Personalization,
9383,Communication,
9384,Health & Fitness,
9385,Tools,
9386,Business,
9387,Social,
9388,Travel & Local,
9389,Business,
9390,Business,
9391,Social,
9392,News & Magazines,
9393,Business,
9394,Education,
9395,Business,
9396,Business,
9397,Photography,
9398,Video Players & Editors,
9399,Food & Drink,
9400,Educational,Pretend Play
9401,Education,
9402,Tools,
9403,Personalization,
9404,News & Magazines,
9405,Personalization,
9406,Personalization,
9407,Puzzle,
9408,Sports,
9409,Entertainment,
9410,Medical,
9411,Entertainment,
9412,Business,
9413,House & Home,
9414,Finance,
9415,Food & Drink,
9416,Lifestyle,
9417,Business,
9418,Lifestyle,
9419,Business,
9420,Business,
9421,Health & Fitness,
9422,Arcade,
9423,Lifestyle,
9424,Lifestyle,
9425,Arcade,Action & Adventure
9426,Photography,
9427,Entertainment,
9428,Tools,
9429,Tools,
9430,Business,
9431,Health & Fitness,
9432,Sports,
9433,Personalization,
9434,Travel & Local,
9435,Casual,
9436,Social,
9437,Events,
9438,Communication,
9439,Tools,
9440,Entertainment,
9441,Productivity,
9442,Entertainment,
9443,Finance,
9444,Dating,
9445,Travel & Local,
9446,Arcade,
9447,Productivity,
9448,House & Home,
9449,Dating,
9450,Books & Reference,
9451,Tools,
9452,Strategy,
9453,Travel & Local,
9454,Education,
9455,Education,
9456,Tools,
9457,Education,
9458,Communication,
9459,Productivity,
9460,Business,
9461,Education,
9462,Lifestyle,
9463,Video Players & Editors,
9464,News & Magazines,
9465,Medical,
9466,Health & Fitness,
9467,Finance,
9468,Food & Drink,
9469,Personalization,
9470,Productivity,
9471,Health & Fitness,
9472,Tools,
9473,Business,
9474,Action,
9475,Education,
9476,Personalization,
9477,Entertainment,
9478,Entertainment,
9479,Entertainment,
9480,Strategy,
9481,Health & Fitness,
9482,Arcade,
9483,Strategy,
9484,Productivity,
9485,Social,
9486,Arcade,
9487,Business,
9488,Finance,
9489,Tools,
9490,Maps & Navigation,
9491,Education,
9492,Tools,
9493,Tools,
9494,Sports,
9495,Lifestyle,
9496,Business,
9497,Business,
9498,Tools,
9499,Education,
9500,Productivity,
9501,Educational,
9502,Travel & Local,
9503,Health & Fitness,
9504,Books & Reference,
9505,Lifestyle,
9506,Business,
9507,Entertainment,
9508,Finance,
9509,Medical,
9510,Medical,
9511,Medical,
9512,Business,
9513,Dating,
9514,House & Home,
9515,Tools,
9516,Productivity,
9517,Dating,
9518,News & Magazines,
9519,Business,
9520,Medical,
9521,Tools,
9522,Business,
9523,Communication,
9524,Maps & Navigation,
9525,News & Magazines,
9526,Productivity,
9527,Medical,
9528,Lifestyle,
9529,Events,
9530,Medical,
9531,Communication,
9532,Casino,
9533,Medical,
9534,Lifestyle,
9535,Medical,
9536,Dating,
9537,Medical,
9538,Medical,
9539,Lifestyle,
9540,Lifestyle,
9541,Entertainment,
9542,Lifestyle,
9543,Entertainment,
9544,Auto & Vehicles,
9545,Lifestyle,
9546,Business,
9547,Photography,
9548,Personalization,
9549,Tools,
9550,Events,
9551,Health & Fitness,
9552,Communication,
9553,Medical,
9554,Books & Reference,
9555,Tools,
9556,Sports,
9557,Shopping,
9558,Food & Drink,
9559,Entertainment,
9560,Social,
9561,Sports,
9562,Books & Reference,
9563,Sports,
9564,Books & Reference,
9565,Books & Reference,
9566,Shopping,
9567,Personalization,
9568,Business,
9569,Photography,
9570,Tools,
9571,Travel & Local,
9572,Productivity,
9573,Communication,
9574,Entertainment,
9575,Medical,
9576,Medical,
9577,Dating,
9578,Tools,
9579,Photography,
9580,Medical,
9581,Books & Reference,
9582,Tools,
9583,Education,
9584,Medical,
9585,Dating,
9586,Communication,
9587,Productivity,
9588,Finance,
9589,Business,
9590,Business,
9591,Events,
9592,Business,
9593,Role Playing,
9594,Medical,
9595,Education,
9596,Adventure,
9597,Social,
9598,Productivity,
9599,Tools,
9600,Finance,
9601,News & Magazines,
9602,Tools,
9603,Education,
9604,Education,
9605,Social,
9606,News & Magazines,
9607,Travel & Local,
9608,Medical,
9609,Medical,
9610,Medical,
9611,Health & Fitness,
9612,Lifestyle,
9613,Lifestyle,
9614,Medical,
9615,News & Magazines,
9616,Medical,
9617,Business,
9618,Medical,
9619,Medical,
9620,Communication,
9621,Medical,
9622,Food & Drink,
9623,Medical,
9624,Entertainment,
9625,Medical,
9626,Medical,
9627,Medical,
9628,Maps & Navigation,
9629,Medical,
9630,Medical,
9631,Communication,
9632,Medical,
9633,Medical,
9634,Medical,
9635,Medical,
9636,Medical,
9637,Personalization,
9638,Entertainment,
9639,Weather,
9640,Productivity,
9641,Tools,
9642,Productivity,
9643,Personalization,
9644,Medical,
9645,Medical,
9646,Medical,
9647,Personalization,
9648,Finance,
9649,Lifestyle,
9650,Lifestyle,
9651,Communication,
9652,Lifestyle,
9653,Medical,
9654,Auto & Vehicles,
9655,Personalization,
9656,Arcade,
9657,Personalization,
9658,Sports,
